"発電所コード","エリア","発電所名","ユニット名","発電方式・燃種","対象日","00:30[kWh]","01:00[kWh]","01:30[kWh]","02:00[kWh]","02:30[kWh]","03:00[kWh]","03:30[kWh]","04:00[kWh]","04:30[kWh]","05:00[kWh]","05:30[kWh]","06:00[kWh]","06:30[kWh]","07:00[kWh]","07:30[kWh]","08:00[kWh]","08:30[kWh]","09:00[kWh]","09:30[kWh]","10:00[kWh]","10:30[kWh]","11:00[kWh]","11:30[kWh]","12:00[kWh]","12:30[kWh]","13:00[kWh]","13:30[kWh]","14:00[kWh]","14:30[kWh]","15:00[kWh]","15:30[kWh]","16:00[kWh]","16:30[kWh]","17:00[kWh]","17:30[kWh]","18:00[kWh]","18:30[kWh]","19:00[kWh]","19:30[kWh]","20:00[kWh]","20:30[kWh]","21:00[kWh]","21:30[kWh]","22:00[kWh]","22:30[kWh]","23:00[kWh]","23:30[kWh]","24:00[kWh]","日量[kWh]","更新日時"
"5012330317","東京","カナデビア株式会社茨城工場第一発電所","3号機","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3000","4000","33000","53000","52000","44000","42000","53000","53000","54000","53000","53000","52000","51000","51000","51000","51000","51000","51000","42000","23000","0","0","0","920000","2025/11/26 15:30:06"
"GB603","東京","横浜火力発電所7号系列２軸","横浜７ー２軸","火力（ガス）","2025/11/25","152000","160000","165000","163000","169000","168000","168000","167000","160000","140000","139000","141000","147000","167000","162000","171000","172000","174000","174000","173000","171000","173000","180000","176000","164000","160000","168000","168000","170000","164000","160000","173000","178000","179000","180000","179000","177000","172000","162000","165000","164000","164000","162000","157000","161000","158000","158000","148000","7923000","2025/11/26 15:30:06"
"GB603","東京","横浜火力発電所7号系列３軸","横浜７ー３軸","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","18000","108000","141000","142000","149000","169000","164000","173000","174000","176000","176000","176000","175000","176000","184000","181000","167000","162000","170000","170000","172000","166000","162000","175000","183000","182000","184000","183000","179000","174000","164000","167000","166000","166000","164000","159000","164000","162000","160000","83000","6466000","2025/11/26 15:30:06"
"GB603","東京","横浜火力発電所7号系列４軸","横浜７ー４軸","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"GB603","東京","横浜火力発電所７号系列１軸","横浜７ー１軸","火力（ガス）","2025/11/25","155000","162000","168000","165000","172000","172000","171000","169000","161000","143000","142000","142000","149000","169000","165000","173000","174000","176000","176000","175000","175000","176000","184000","180000","168000","162000","170000","169000","172000","166000","162000","175000","181000","182000","183000","182000","179000","173000","165000","166000","163000","164000","164000","159000","164000","95000","0","0","7658000","2025/11/26 15:30:06"
"GB603","東京","横浜火力発電所８号系列１軸","横浜８ー１軸","火力（ガス）","2025/11/25","155000","163000","168000","165000","178000","179000","173000","170000","163000","143000","143000","143000","150000","168000","154000","173000","175000","175000","172000","179000","178000","181000","168000","178000","164000","160000","171000","173000","174000","167000","163000","176000","182000","183000","172000","178000","176000","171000","156000","165000","158000","168000","165000","156000","165000","164000","162000","151000","8014000","2025/11/26 15:30:06"
"GB603","東京","横浜火力発電所８号系列２軸","横浜８ー２軸","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","13000","86000","141000","143000","150000","167000","154000","172000","174000","175000","171000","177000","176000","175000","167000","177000","163000","160000","171000","173000","173000","167000","162000","176000","179000","183000","172000","177000","173000","171000","156000","164000","158000","167000","165000","156000","165000","163000","160000","151000","6423000","2025/11/26 15:30:06"
"GB603","東京","横浜火力発電所８号系列３軸","横浜８ー３軸","火力（ガス）","2025/11/25","0","0","0","0","0","1000","23000","44000","46000","46000","106000","143000","149000","167000","153000","172000","174000","174000","171000","176000","175000","175000","167000","176000","163000","160000","171000","172000","172000","167000","162000","175000","180000","182000","171000","177000","173000","171000","156000","164000","158000","166000","164000","156000","111000","0","0","0","5909000","2025/11/26 15:30:06"
"GB603","東京","横浜火力発電所８号系列４軸","横浜８ー４軸","火力（ガス）","2025/11/25","154000","163000","167000","165000","178000","178000","175000","170000","163000","142000","142000","143000","150000","167000","154000","172000","174000","175000","171000","177000","175000","175000","167000","177000","163000","160000","170000","173000","173000","167000","163000","175000","180000","183000","172000","177000","173000","171000","156000","164000","158000","167000","164000","156000","165000","163000","161000","151000","7979000","2025/11/26 15:30:06"
"325RY","東京","真岡発電所","1号機","火力（ガス）","2025/11/25","292000","293000","292000","293000","293000","292000","293000","292000","292000","293000","293000","292000","292000","293000","292000","293000","293000","292000","293000","292000","293000","291000","292000","290000","290000","290000","290000","289000","289000","290000","289000","290000","289000","289000","289000","290000","290000","290000","289000","290000","289000","291000","292000","292000","292000","292000","292000","292000","13981000","2025/11/26 15:30:06"
"325RY","東京","真岡発電所","2号機","火力（ガス）","2025/11/25","291000","291000","291000","291000","291000","290000","291000","290000","291000","290000","291000","290000","291000","290000","291000","291000","290000","290000","292000","290000","291000","290000","291000","289000","290000","290000","290000","289000","290000","289000","290000","289000","289000","289000","289000","289000","289000","289000","289000","289000","289000","289000","289000","289000","289000","288000","288000","289000","13913000","2025/11/26 15:30:06"
"GB643","東京","袖ケ浦火力発電所２号機","袖ケ浦２号","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"GB643","東京","袖ケ浦火力発電所３号機","袖ケ浦３号","火力（ガス）","2025/11/25","0","0","0","0","8000","11000","20000","33000","95000","139000","139000","164000","227000","234000","268000","356000","369000","429000","449000","457000","458000","457000","457000","456000","457000","457000","470000","481000","482000","481000","481000","482000","481000","482000","481000","481000","483000","481000","470000","456000","444000","406000","351000","248000","237000","252000","251000","300000","15321000","2025/11/26 15:30:06"
"GB643","東京","袖ケ浦火力発電所４号機","袖ケ浦４号","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"60413","東京","鹿島共同発電所","３号機","火力（ガス）","2025/11/25","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","166000","7968000","2025/11/26 15:30:06"
"60413","東京","鹿島共同発電所","５号機","火力（ガス）","2025/11/25","115000","120000","123000","123000","118000","115000","119000","118000","115000","115000","114000","115000","114000","107000","113000","114000","114000","115000","114000","115000","104000","102000","102000","115000","114000","115000","114000","119000","123000","124000","123000","123000","123000","116000","114000","115000","114000","115000","114000","115000","114000","115000","114000","115000","114000","115000","114000","117000","5538000","2025/11/26 15:30:06"
"GB623","東京","鹿島火力発電所７号系列１軸","鹿島７ー１軸","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","25000","85000","141000","147000","158000","170000","174000","181000","178000","184000","180000","181000","185000","186000","190000","185000","173000","168000","174000","180000","180000","172000","169000","182000","191000","188000","190000","188000","178000","177000","165000","171000","170000","170000","172000","161000","169000","169000","170000","163000","6740000","2025/11/26 15:30:06"
"GB623","東京","鹿島火力発電所７号系列２軸","鹿島７ー２軸","火力（ガス）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","34000","125000","170000","175000","181000","177000","184000","182000","180000","185000","187000","189000","183000","172000","170000","174000","181000","180000","172000","167000","183000","189000","190000","190000","188000","177000","179000","166000","171000","175000","171000","157000","85000","0","0","0","0","5589000","2025/11/26 15:30:06"
"GB623","東京","鹿島火力発電所７号系列３軸","鹿島７ー３軸","火力（ガス）","2025/11/25","161000","167000","171000","168000","168000","171000","171000","169000","169000","156000","141000","147000","156000","170000","175000","179000","177000","182000","181000","179000","185000","183000","187000","181000","171000","168000","177000","179000","180000","171000","168000","181000","187000","187000","188000","186000","177000","177000","165000","170000","174000","169000","172000","161000","168000","168000","169000","163000","8270000","2025/11/26 15:30:06"
"4009331905","東京","根岸 ガス化複合発電所","単独","火力（石油）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"60413","東京","鹿島共同発電所","４号機","火力（石油）","2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
"4009330482","東京","鹿島発電所","単独","その他","2025/11/25","41000","42000","41000","41000","41000","42000","41000","42000","41000","41000","41000","42000","41000","42000","41000","42000","41000","42000","41000","42000","42000","42000","42000","42000","42000","42000","41000","43000","43000","42000","41000","41000","41000","41000","41000","42000","42000","41000","41000","42000","41000","41000","41000","42000","41000","41000","41000","42000","1992000","2025/11/26 15:30:06"
"65733","東京","日本製鉄 鹿島発電所","ＮＳ鹿島",,"2025/11/25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025/11/26 15:30:06"
